  9274.784180  1.02096  0.99031  1.00562
  9274.791016  1.02099  0.99111  1.00652
  9274.798828  1.02109  0.99171  1.00723
  9274.805664  1.02117  0.99215  1.00774
  9274.813477  1.02112  0.99253  1.00812
  9274.820312  1.02091  0.99295  1.00846
  9274.828125  1.02066  0.99343  1.00882
  9274.834961  1.02044  0.99398  1.00920
  9274.842773  1.02022  0.99455  1.00952
  9274.849609  1.01990  0.99509  1.00976
  9274.857422  1.01952  0.99555  1.01000
  9274.864258  1.01919  0.99593  1.01031
  9274.872070  1.01901  0.99625  1.01068
  9274.878906  1.01891  0.99656  1.01100
  9274.886719  1.01882  0.99683  1.01122
  9274.893555  1.01881  0.99699  1.01140
  9274.901367  1.01894  0.99701  1.01160
  9274.908203  1.01918  0.99696  1.01172
  9274.916016  1.01932  0.99697  1.01161
  9274.922852  1.01924  0.99712  1.01130
  9274.930664  1.01907  0.99735  1.01106
  9274.937500  1.01910  0.99755  1.01122
  9274.945312  1.01944  0.99766  1.01180
  9274.953125  1.01997  0.99768  1.01250
  9274.959961  1.02044  0.99772  1.01304
  9274.967773  1.02075  0.99785  1.01340
  9274.974609  1.02103  0.99806  1.01375
  9274.982422  1.02145  0.99829  1.01427
  9274.989258  1.02209  0.99847  1.01497
  9274.997070  1.02290  0.99863  1.01580
  9275.003906  1.02370  0.99877  1.01671
  9275.011719  1.02437  0.99893  1.01766
  9275.018555  1.02493  0.99905  1.01865
  9275.026367  1.02556  0.99910  1.01965
  9275.033203  1.02640  0.99907  1.02059
  9275.041016  1.02736  0.99901  1.02135
  9275.047852  1.02812  0.99899  1.02183
  9275.055664  1.02846  0.99903  1.02209
  9275.062500  1.02850  0.99907  1.02231
  9275.070312  1.02852  0.99906  1.02267
  9275.077148  1.02875  0.99900  1.02319
  9275.084961  1.02912  0.99899  1.02376
  9275.091797  1.02942  0.99908  1.02422
  9275.099609  1.02955  0.99924  1.02446
  9275.106445  1.02961  0.99936  1.02449
  9275.114258  1.02978  0.99937  1.02434
  9275.121094  1.03012  0.99927  1.02416
  9275.128906  1.03048  0.99917  1.02409
  9275.135742  1.03064  0.99917  1.02415
  9275.143555  1.03049  0.99931  1.02424
  9275.150391  1.03017  0.99948  1.02423
  9275.158203  1.03002  0.99955  1.02411
  9275.165039  1.03023  0.99945  1.02398
  9275.172852  1.03067  0.99930  1.02399
  9275.179688  1.03098  0.99926  1.02418
  9275.187500  1.03090  0.99941  1.02443
  9275.194336  1.03045  0.99969  1.02459
  9275.202148  1.02995  0.99998  1.02460
  9275.208984  1.02971  1.00015  1.02454
  9275.216797  1.02987  1.00015  1.02453
  9275.223633  1.03030  0.99998  1.02461
  9275.231445  1.03078  0.99978  1.02473
  9275.238281  1.03110  0.99966  1.02485
  9275.246094  1.03123  0.99967  1.02500
  9275.252930  1.03119  0.99977  1.02521
  9275.260742  1.03105  0.99986  1.02545
  9275.267578  1.03090  0.99989  1.02559
  9275.275391  1.03083  0.99985  1.02559
  9275.282227  1.03087  0.99975  1.02549
  9275.290039  1.03092  0.99966  1.02538
  9275.296875  1.03078  0.99964  1.02533
  9275.304688  1.03040  0.99974  1.02531
  9275.311523  1.02999  0.99992  1.02528
  9275.319336  1.02977  1.00006  1.02517
  9275.326172  1.02979  1.00006  1.02494
  9275.333984  1.02986  0.99999  1.02466
  9275.340820  1.02976  0.99996  1.02444
  9275.348633  1.02953  1.00006  1.02438
  9275.355469  1.02935  1.00025  1.02450
  9275.363281  1.02945  1.00039  1.02477
  9275.370117  1.02985  1.00041  1.02512
  9275.377930  1.03038  1.00030  1.02549
  9275.384766  1.03073  1.00020  1.02575
  9275.392578  1.03068  1.00020  1.02575
  9275.399414  1.03026  1.00034  1.02544
  9275.407227  1.02977  1.00051  1.02498
  9275.414062  1.02956  1.00057  1.02462
  9275.421875  1.02980  1.00044  1.02448
  9275.428711  1.03029  1.00018  1.02455
  9275.436523  1.03070  0.99994  1.02469
  9275.443359  1.03070  0.99987  1.02475
  9275.451172  1.03018  1.00005  1.02465
  9275.458008  1.02923  1.00041  1.02438
  9275.465820  1.02814  1.00083  1.02406
  9275.472656  1.02724  1.00116  1.02385
  9275.480469  1.02688  1.00129  1.02389
  9275.487305  1.02722  1.00118  1.02420
  9275.495117  1.02819  1.00085  1.02464
  9275.501953  1.02947  1.00041  1.02508
  9275.509766  1.03054  1.00005  1.02542
  9275.516602  1.03100  0.99990  1.02564
  9275.524414  1.03085  0.99999  1.02574
  9275.531250  1.03048  1.00018  1.02574
  9275.539062  1.03036  1.00029  1.02567
  9275.545898  1.03066  1.00020  1.02558
  9275.553711  1.03113  0.99998  1.02554
  9275.560547  1.03144  0.99978  1.02555
  9275.568359  1.03139  0.99976  1.02558
  9275.575195  1.03101  0.99993  1.02560
  9275.583008  1.03043  1.00022  1.02561
  9275.589844  1.02980  1.00050  1.02567
